product_name,category,sub_category,brand,quantity,price,mrp,discount_percent,savings_amount,rating,reviews,available_quantity,availability,value_score,rating_was_missing,out_of_stock,quantity_raw
D'lecta Natural Feta Cheese Block,"Dairy, Bread & Batter",Unknown,Unbranded,100,95.0,100.0,5,5.0,3.0,0,4,In Stock,0.13802627967289235,True,False,100
Suguna Active - DHA,"Dairy, Bread & Batter",Unknown,Unbranded,348,62.0,72.0,13,10.0,3.0,0,4,In Stock,0.1636442077736885,True,False,6
Go Cheese Processed Angles Plain,"Dairy, Bread & Batter",Unknown,Unbranded,160,95.0,100.0,5,5.0,3.0,0,6,In Stock,0.13802627967289235,True,False,160
Epigamia Greek Yogurt - Natural,"Dairy, Bread & Batter",Unknown,Unbranded,400,200.0,200.0,0,0.0,3.0,0,1,In Stock,0.1131369986078342,True,False,400
Amul Unsalted Cooking Butter,"Dairy, Bread & Batter",Unknown,Unbranded,500,238.0,245.0,2,7.0,3.0,0,6,In Stock,0.11175094916575347,True,False,500
The Whole Truth Dark Chocolate Peanut Butter - Creamy,"Dairy, Bread & Batter",Unknown,Unbranded,325,174.0,235.0,25,61.0,3.0,0,6,In Stock,0.1452141490057235,True,False,325
The Laughing Cow Cheese Slices,"Dairy, Bread & Batter",Unknown,Unbranded,200,155.0,155.0,0,0.0,3.0,0,2,In Stock,0.11881526901730352,True,False,200
Epigamia Almond Milk Unsweetened Dairy Free,"Dairy, Bread & Batter",Unknown,Unbranded,1000,199.0,300.0,33,101.0,3.0,0,4,In Stock,0.15061385432256838,True,False,1
Go Cheese  Spread Plain,"Dairy, Bread & Batter",Unknown,Unbranded,200,94.0,99.0,5,5.0,3.0,0,6,In Stock,0.13834366079636715,True,False,200
So Good Almond Milk - Natural Unsweetened,"Dairy, Bread & Batter",Unknown,Unbranded,200,70.0,70.0,0,0.0,3.0,0,4,In Stock,0.14075652343296632,True,False,200
Amul Cheese Sauce Jalapeno,"Dairy, Bread & Batter",Unknown,Unbranded,200,75.0,75.0,0,0.0,3.0,0,5,In Stock,0.13854466503826124,True,False,200
D'lecta Cream Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,150,161.0,169.0,4,8.0,3.0,0,4,In Stock,0.12265124016988228,True,False,150
Dlecta Natural Cheddar Slices,"Dairy, Bread & Batter",Unknown,Unbranded,200,189.0,199.0,5,10.0,3.0,0,6,In Stock,0.12006805978700125,True,False,200
Suguna Heart- Omega3,"Dairy, Bread & Batter",Unknown,Unbranded,348,62.0,72.0,13,10.0,3.0,0,4,In Stock,0.1636442077736885,True,False,6
Go Cheese Spread - Garlic,"Dairy, Bread & Batter",Unknown,Unbranded,200,94.0,99.0,5,5.0,3.0,0,6,In Stock,0.13834366079636715,True,False,200
Go Pizza Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,133.0,140.0,5,7.0,3.0,0,6,In Stock,0.12862813520489466,True,False,200
RRO Cheddar Block Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,147.0,295.0,50,148.0,3.0,0,6,In Stock,0.18010041412991273,True,False,200
The Whole Truth Peanut Butter With Dates - Creamy No Sugar,"Dairy, Bread & Batter",Unknown,Unbranded,325,194.0,215.0,9,21.0,3.0,0,6,In Stock,0.12402807789692585,True,False,325
Suguna Fit Egg,"Dairy, Bread & Batter",Unknown,Unbranded,348,68.0,120.0,43,52.0,3.0,0,4,In Stock,0.20264015538305674,True,False,6
Pantai Coconut Cream,"Dairy, Bread & Batter",Unknown,Unbranded,400,143.0,150.0,4,7.0,3.0,0,4,In Stock,0.12555803656713554,True,False,400
RRO Fresh Ricotta,"Dairy, Bread & Batter",Unknown,Unbranded,200,137.0,275.0,50,138.0,3.0,0,6,In Stock,0.1826575324731398,True,False,200
Dlecta Cheese Cubes 2,"Dairy, Bread & Batter",Unknown,Unbranded,200,137.0,145.0,5,8.0,3.0,0,6,In Stock,0.12786027273119788,True,False,200
RRO Mozzarella Pizza Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,137.0,275.0,50,138.0,3.0,0,6,In Stock,0.1826575324731398,True,False,200
The Laughing Cow Cheese Cubes,"Dairy, Bread & Batter",Unknown,Unbranded,200,150.0,150.0,0,0.0,3.0,0,4,In Stock,0.119586712225502,True,False,200
Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,"Dairy, Bread & Batter",Unknown,Unbranded,400,206.0,229.0,10,23.0,3.0,0,6,In Stock,0.12376426089324392,True,False,400
RRO Burrata Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,125.0,250.0,50,125.0,3.0,0,4,In Stock,0.18609337034434986,True,False,200
The Whole Truth Dark Chocolate Peanut Butter - Crunchy,"Dairy, Bread & Batter",Unknown,Unbranded,325,188.0,235.0,20,47.0,3.0,0,5,In Stock,0.13735878475848334,True,False,325
Go Cheese Processed Squares,"Dairy, Bread & Batter",Unknown,Unbranded,200,118.0,125.0,5,7.0,3.0,0,6,In Stock,0.13182333557776046,True,False,200
Funfoods Peanut Butter Crunchy,"Dairy, Bread & Batter",Unknown,Unbranded,400,156.0,169.0,7,13.0,3.0,0,1,In Stock,0.12697167517467534,True,False,400
Amul Safed Makkhan,"Dairy, Bread & Batter",Unknown,Unbranded,500,232.0,235.0,1,3.0,3.0,0,6,In Stock,0.11117147772156988,True,False,500
Go Cheese Spread - Four Pepper (Soft & Creamy),"Dairy, Bread & Batter",Unknown,Unbranded,200,94.0,99.0,5,5.0,3.0,0,6,In Stock,0.13834366079636715,True,False,200
Dlicia Whip Topping Bottle,"Dairy, Bread & Batter",Unknown,Unbranded,1000,171.0,235.0,27,64.0,3.0,0,5,In Stock,0.1480331845779298,True,False,1
Amulya Dairy Whitener,"Dairy, Bread & Batter",Unknown,Unbranded,1000,372.0,380.0,2,8.0,3.0,0,4,In Stock,0.10335082247155512,True,False,1
Laughing Cow Cheese 8 Portion 120Gm Imported,"Dairy, Bread & Batter",Unknown,Unbranded,120,110.0,110.0,0,0.0,3.0,0,6,In Stock,0.12740124266170053,True,False,120
The Whole Truth Peanut Butter - Sweetened & Crunchy,"Dairy, Bread & Batter",Unknown,Unbranded,325,172.0,215.0,20,43.0,3.0,0,6,In Stock,0.13971652618469158,True,False,325
Go Processed Cheese Block,"Dairy, Bread & Batter",Unknown,Unbranded,200,119.0,125.0,4,6.0,3.0,0,6,In Stock,0.13033965039016215,True,False,200
Go Cheese Processed Block,"Dairy, Bread & Batter",Unknown,Unbranded,400,237.0,249.0,4,12.0,3.0,0,6,In Stock,0.1140294472278623,True,False,400
RRO Goat Milk Fetta Cheee,"Dairy, Bread & Batter",Unknown,Unbranded,100,237.0,345.0,31,108.0,3.0,0,6,In Stock,0.1436332460274035,True,False,100
RRO Mascarpone Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,177.0,355.0,50,178.0,3.0,0,6,In Stock,0.17368537131375722,True,False,200
D'lecta Cheddar Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,189.0,199.0,5,10.0,3.0,0,6,In Stock,0.12006805978700125,True,False,200
Funfoods Peanut Butter Creamy,"Dairy, Bread & Batter",Unknown,Unbranded,400,169.0,169.0,0,0.0,3.0,0,1,In Stock,0.11682701479706221,True,False,400
Pantai Coconut Milk,"Dairy, Bread & Batter",Unknown,Unbranded,400,150.0,150.0,0,0.0,3.0,0,4,In Stock,0.119586712225502,True,False,400
Dlecta Cheese Block,"Dairy, Bread & Batter",Unknown,Unbranded,200,145.0,145.0,0,0.0,3.0,0,6,In Stock,0.12039473528798011,True,False,200
President Butter - Salted,"Dairy, Bread & Batter",Unknown,Unbranded,100,54.0,54.0,0,0.0,3.0,0,6,In Stock,0.1497255087775271,True,False,100
The Laughing Cow Plain Processed Cheese Block,"Dairy, Bread & Batter",Unknown,Unbranded,200,150.0,150.0,0,0.0,3.0,0,6,In Stock,0.119586712225502,True,False,200
Yoga Bar Peanut Butter Dark Chocolate Jar,"Dairy, Bread & Batter",Unknown,Unbranded,400,249.0,249.0,0,0.0,3.0,0,4,In Stock,0.10866689249922339,True,False,400
The Laughing Cow Cheese Spread Plain,"Dairy, Bread & Batter",Unknown,Unbranded,180,110.0,110.0,0,0.0,3.0,0,6,In Stock,0.12740124266170053,True,False,180
Amul Malai Paneer Fresh,"Dairy, Bread & Batter",Unknown,Unbranded,200,73.0,76.0,3,3.0,3.0,0,0,Out of Stock,0.14358518902880454,True,True,200
Amul Taaza Toned Homogenised Milk,"Dairy, Bread & Batter",Unknown,Unbranded,1000,64.0,66.0,3,2.0,3.0,0,0,Out of Stock,0.14804567953165748,True,True,1
Amul Fresh Cream,"Dairy, Bread & Batter",Unknown,Unbranded,250,63.0,63.0,0,0.0,3.0,0,0,Out of Stock,0.14426950408889636,True,True,250
Amul Lactose Free Milk,"Dairy, Bread & Batter",Unknown,Unbranded,250,24.0,25.0,4,1.0,3.0,0,0,Out of Stock,0.1938564995825989,True,True,250
The Bake Shop Whole Wheat Bread,"Dairy, Bread & Batter",Unknown,Unbranded,400,40.0,40.0,0,0.0,3.0,0,0,Out of Stock,0.1615695048386346,True,True,400
Amul Slim Trim Skimmed Milk,"Dairy, Bread & Batter",Unknown,Unbranded,1000,75.0,75.0,0,0.0,3.0,0,0,Out of Stock,0.13854466503826124,True,True,1
Amul Cheese Slices,"Dairy, Bread & Batter",Unknown,Unbranded,100,70.0,71.0,1,1.0,3.0,0,0,Out of Stock,0.142164088667296,True,True,100
Amul Pizza Cheese - Mozzarella,"Dairy, Bread & Batter",Unknown,Unbranded,200,99.0,100.0,1,1.0,3.0,0,0,Out of Stock,0.1315912280166853,True,True,200
The Bake Shop Pizza Base Whole Wheat,"Dairy, Bread & Batter",Unknown,Unbranded,150,30.0,30.0,0,0.0,3.0,0,0,Out of Stock,0.17472400573197747,True,True,150
Nestle A+ Slim Dahi - Low Fat,"Dairy, Bread & Batter",Unknown,Unbranded,400,75.0,78.0,3,3.0,3.0,0,0,Out of Stock,0.14270100498940907,True,True,400
Britannia Cheese Garlic Bread,"Dairy, Bread & Batter",Unknown,Unbranded,300,35.0,35.0,0,0.0,3.0,0,0,Out of Stock,0.16743318796537418,True,True,300
The Bake Shop Whole Wheat Ladi Pav,"Dairy, Bread & Batter",Unknown,Unbranded,200,40.0,40.0,0,0.0,3.0,0,0,Out of Stock,0.1615695048386346,True,True,200
Amul Cheese Spread Yummy Plain,"Dairy, Bread & Batter",Unknown,Unbranded,200,85.0,85.0,0,0.0,3.0,0,0,Out of Stock,0.1346998696093257,True,True,200
Britannia Atta Kulcha,"Dairy, Bread & Batter",Unknown,Unbranded,250,30.0,30.0,0,0.0,3.0,0,0,Out of Stock,0.17472400573197747,True,True,250
Suguna Nourish Egg,"Dairy, Bread & Batter",Unknown,Unbranded,696,62.0,62.0,0,0.0,3.0,0,0,Out of Stock,0.14481788298556503,True,True,12
The Bake Shop Multi Grain Bread,"Dairy, Bread & Batter",Unknown,Unbranded,400,65.0,65.0,0,0.0,3.0,0,0,Out of Stock,0.14320989125461825,True,True,400
Nestle A+ Slim Milk,"Dairy, Bread & Batter",Unknown,Unbranded,1000,89.0,89.0,0,0.0,3.0,0,0,Out of Stock,0.13333897296948624,True,True,1
Go Cheese Pizza Blend Mozzarella + Cheddar,"Dairy, Bread & Batter",Unknown,Unbranded,200,118.0,125.0,5,7.0,3.0,0,0,Out of Stock,0.13182333557776046,True,True,200
The Whole Truth Peanut Butter - Unsweetened & Crunchy,"Dairy, Bread & Batter",Unknown,Unbranded,325,148.0,185.0,20,37.0,3.0,0,0,Out of Stock,0.14388643602041234,True,True,325
Amul Cheese Spread Spicy Garlic,"Dairy, Bread & Batter",Unknown,Unbranded,200,82.0,85.0,3,3.0,3.0,0,0,Out of Stock,0.13985568950135957,True,True,200
The Bake Shop Burger Buns,"Dairy, Bread & Batter",Unknown,Unbranded,100,20.0,20.0,0,0.0,3.0,0,0,Out of Stock,0.19707524325183062,True,True,100
D'lecta Shredded Mozzarella Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,140,95.0,100.0,5,5.0,3.0,0,0,Out of Stock,0.13802627967289235,True,True,140
Britannia Burger Bun with Sesame Seed,"Dairy, Bread & Batter",Unknown,Unbranded,200,30.0,30.0,0,0.0,3.0,0,0,Out of Stock,0.17472400573197747,True,True,200
Suguna Vitamin D Egg,"Dairy, Bread & Batter",Unknown,Unbranded,348,62.0,75.0,17,13.0,3.0,0,0,Out of Stock,0.1694369230931111,True,True,6
Pillsbury Pancake Mix - Funfetti,"Dairy, Bread & Batter",Unknown,Unbranded,162,88.0,99.0,11,11.0,3.0,0,0,Out of Stock,0.14837468334280413,True,True,162
Prabhat Malai Paneer Pouch,"Dairy, Bread & Batter",Unknown,Unbranded,200,80.0,80.0,0,0.0,3.0,0,0,Out of Stock,0.13653588399402558,True,True,200
Suguna Nourish Egg,"Dairy, Bread & Batter",Unknown,Unbranded,348,60.0,72.0,16,12.0,3.0,0,0,Out of Stock,0.16930706779055216,True,True,6
RRO Mozzarella Block Cheese,"Dairy, Bread & Batter",Unknown,Unbranded,200,147.0,295.0,50,148.0,3.0,0,0,Out of Stock,0.18010041412991273,True,True,200
Mother Dairy Toned Milk Pouch,Beverages,Unknown,Unbranded,500,25.0,25.0,0,0.0,3.0,0,4,In Stock,0.1841566058580809,True,False,500
Mother Dairy Classic Curd,Beverages,Unknown,Unbranded,400,29.0,30.0,3,1.0,3.0,0,6,In Stock,0.18170071614543734,True,False,400
Mother Dairy Ultra Full Cream Milk,Beverages,Unknown,Unbranded,500,31.0,31.0,0,0.0,3.0,0,4,In Stock,0.1731234049066756,True,False,500
Amul Butter - Pasteurised,Beverages,Unknown,Unbranded,100,49.0,50.0,2,1.0,3.0,0,6,In Stock,0.15644079780482284,True,False,100
Britannia Sandwich White Bread,Beverages,Unknown,Unbranded,350,33.0,33.0,0,0.0,3.0,0,4,In Stock,0.17014709523080002,True,False,350
iD Curd Pouch,Beverages,Unknown,Unbranded,400,34.0,35.0,2,1.0,3.0,0,6,In Stock,0.17213504540638974,True,False,400
iD Idli & Dosa Batter,Beverages,Unknown,Unbranded,1000,68.0,80.0,15,12.0,3.0,0,6,In Stock,0.16296236272064002,True,False,1
Britannia 100% Whole Wheat Bread,Beverages,Unknown,Unbranded,450,45.0,45.0,0,0.0,3.0,0,4,In Stock,0.15671355393853453,True,False,450
Britannia Healthy Slice Sandwich Bread,Beverages,Unknown,Unbranded,450,40.0,40.0,0,0.0,3.0,0,4,In Stock,0.1615695048386346,True,False,450
Gowardhan Classic Block Fresh Paneer,Beverages,Unknown,Unbranded,200,81.0,89.0,8,8.0,3.0,0,6,In Stock,0.14704816976990004,True,False,200
Amul Processed Cheese Cubes,Beverages,Unknown,Unbranded,200,101.0,106.0,4,5.0,3.0,0,6,In Stock,0.13491971200515818,True,False,200
Britannia Pav,Beverages,Unknown,Unbranded,250,22.0,22.0,0,0.0,3.0,0,4,In Stock,0.1913573933422806,True,False,250
Amul Butter - Pasteurised,Beverages,Unknown,Unbranded,500,240.0,245.0,2,5.0,3.0,0,6,In Stock,0.11158115923363979,True,False,500
Arden Eggs White,Beverages,Unknown,Unbranded,696,97.0,97.0,0,0.0,3.0,0,4,In Stock,0.13086243311238754,True,False,12
Arden Eggs White,Beverages,Unknown,Unbranded,348,55.0,65.0,15,10.0,3.0,0,4,In Stock,0.1714135938949437,True,False,6
Nestle A+ Nourish Dahi,Beverages,Unknown,Unbranded,200,34.0,35.0,2,1.0,3.0,0,6,In Stock,0.17213504540638974,True,False,200
Britannia Burger Bun with Sesame Seed,Beverages,Unknown,Unbranded,100,15.0,15.0,0,0.0,3.0,0,4,In Stock,0.21640425613334452,True,False,100
Amul Frozen Malai Paneer,Beverages,Unknown,Unbranded,200,73.0,75.0,2,2.0,3.0,0,6,In Stock,0.14219115806735982,True,False,200
iD Natural Paneer,Beverages,Unknown,Unbranded,200,99.0,105.0,5,6.0,3.0,0,6,In Stock,0.1368027617995243,True,False,200
Britannia Fruit Bun,Beverages,Unknown,Unbranded,100,17.0,17.0,0,0.0,3.0,0,3,In Stock,0.20758575375671615,True,False,100
Amul Cheese - Processed Slices,Beverages,Unknown,Unbranded,200,120.0,122.0,1,2.0,3.0,0,6,In Stock,0.12636081460154663,True,False,200
iD Curd Cup,Beverages,Unknown,Unbranded,400,60.0,60.0,0,0.0,3.0,0,6,In Stock,0.14595436878495877,True,False,400
The Bake Shop Premium White Sandwich Bread,Beverages,Unknown,Unbranded,400,30.0,30.0,0,0.0,3.0,0,1,In Stock,0.17472400573197747,True,False,400
Britannia Multigrain Bread,Beverages,Unknown,Unbranded,400,55.0,55.0,0,0.0,3.0,0,4,In Stock,0.1490552990390815,True,False,400
Amul Processed Cheese Block,Beverages,Unknown,Unbranded,200,106.0,106.0,0,0.0,3.0,0,6,In Stock,0.1284018784456701,True,False,200
Nestle A+ Nourish Dahi,Beverages,Unknown,Unbranded,400,68.0,70.0,2,2.0,3.0,0,6,In Stock,0.14454053041308942,True,False,400
Arden Eggs Brown,Beverages,Unknown,Unbranded,348,79.0,85.0,7,6.0,3.0,0,4,In Stock,0.1465075531307853,True,False,6
Epigamia Misti Doi,Beverages,Unknown,Unbranded,85,30.0,30.0,0,0.0,3.0,0,6,In Stock,0.17472400573197747,True,False,85
Amul Cheese - Block,Beverages,Unknown,Unbranded,500,240.0,245.0,2,5.0,3.0,0,6,In Stock,0.11158115923363979,True,False,500
Amul Butter - Pasteurised (School Pack),Beverages,Unknown,Unbranded,100,57.0,59.0,3,2.0,3.0,0,6,In Stock,0.15220014131335757,True,False,100
Britannia Brown Bread,Beverages,Unknown,Unbranded,400,42.0,42.0,0,0.0,3.0,0,4,In Stock,0.1595235514049112,True,False,400
Amul Fresh Cream,Beverages,Unknown,Unbranded,1000,191.0,197.0,3,6.0,3.0,0,3,In Stock,0.11754646581108477,True,False,1
Epigamia Natural Greek Yogurt,Beverages,Unknown,Unbranded,90,45.0,45.0,0,0.0,3.0,0,6,In Stock,0.15671355393853453,True,False,90
The Bake Shop Pizza Base,Beverages,Unknown,Unbranded,150,30.0,30.0,0,0.0,3.0,0,1,In Stock,0.17472400573197747,True,False,150
Amul Delicious Fat Spread - Cholesterol Free,Beverages,Unknown,Unbranded,100,17.0,18.0,5,1.0,3.0,0,6,In Stock,0.21796504144455195,True,False,100
D'lecta Dairy Cream,Beverages,Unknown,Unbranded,200,51.0,54.0,5,3.0,3.0,0,6,In Stock,0.15944346764470962,True,False,200
Nestle A+ Actiplus Probiotic Dahi Plain Curd,Beverages,Unknown,Unbranded,400,75.0,78.0,3,3.0,3.0,0,5,In Stock,0.14270100498940907,True,False,400
Bio Nutrients Pure Diet Tofu Gold,Beverages,Unknown,Unbranded,200,57.0,60.0,5,3.0,3.0,0,5,In Stock,0.1551554838631315,True,False,200
Amul Delicious Fat Spread - Cholesterol Free,Beverages,Unknown,Unbranded,500,86.0,88.0,2,2.0,3.0,0,2,In Stock,0.1370381977729478,True,False,500
Amul Mithai Mate Condensed Sweetened Milk,Beverages,Unknown,Unbranded,200,54.0,56.0,3,2.0,3.0,0,4,In Stock,0.15421727404085292,True,False,200
Arden Desi Eggs,Beverages,Unknown,Unbranded,348,95.0,110.0,13,15.0,3.0,0,4,In Stock,0.14854256764796986,True,False,6
Amul Cheese - Pepper,Beverages,Unknown,Unbranded,200,82.0,85.0,3,3.0,3.0,0,6,In Stock,0.13985568950135957,True,False,200
Amul Cheese Spread Creamy,Beverages,Unknown,Unbranded,180,80.0,85.0,5,5.0,3.0,0,6,In Stock,0.1433626781937269,True,False,180
The Bake Shop Foot Long,Beverages,Unknown,Unbranded,200,40.0,40.0,0,0.0,3.0,0,1,In Stock,0.1615695048386346,True,False,200
Amul Cheese Slices,Beverages,Unknown,Unbranded,750,359.0,360.0,0,1.0,3.0,0,1,In Stock,0.10193499754576685,True,False,750
Suguna Sharp Egg,Beverages,Unknown,Unbranded,348,62.0,72.0,13,10.0,3.0,0,3,In Stock,0.1636442077736885,True,False,6
Amul Cheese Sauce Mexican Salsa,Beverages,Unknown,Unbranded,200,72.0,75.0,4,3.0,3.0,0,1,In Stock,0.14543896954610977,True,False,200
Nestle Everyday Dairy Whitener,Beverages,Unknown,Unbranded,400,210.0,210.0,0,0.0,3.0,0,4,In Stock,0.11211059505613166,True,False,400
Amul Pizza Cheese Processed,Beverages,Unknown,Unbranded,200,104.0,109.0,4,5.0,3.0,0,6,In Stock,0.13407935458214193,True,False,200
Betty Crocker Complete Pancake Mix Original,Beverages,Unknown,Unbranded,250,105.0,110.0,4,5.0,3.0,0,6,In Stock,0.13380682955371834,True,False,500
Amul Lite Spread,Beverages,Unknown,Unbranded,100,39.0,40.0,2,1.0,3.0,0,5,In Stock,0.1659040387772719,True,False,100
Go Cheese Slice - Plain,Beverages,Unknown,Unbranded,200,133.0,140.0,5,7.0,3.0,0,6,In Stock,0.12862813520489466,True,False,200
Pillsbury Choco Chip Pancake Mix,Beverages,Unknown,Unbranded,165,94.0,99.0,5,5.0,3.0,0,6,In Stock,0.13834366079636715,True,False,165
RRO Sour Cream,Beverages,Unknown,Unbranded,200,137.0,275.0,50,138.0,3.0,0,4,In Stock,0.1826575324731398,True,False,200
D'lecta Natural Feta Cheese Block,Beverages,Unknown,Unbranded,100,95.0,100.0,5,5.0,3.0,0,4,In Stock,0.13802627967289235,True,False,100
Suguna Active - DHA,Beverages,Unknown,Unbranded,348,62.0,72.0,13,10.0,3.0,0,4,In Stock,0.1636442077736885,True,False,6
Go Cheese Processed Angles Plain,Beverages,Unknown,Unbranded,160,95.0,100.0,5,5.0,3.0,0,6,In Stock,0.13802627967289235,True,False,160
Epigamia Greek Yogurt - Natural,Beverages,Unknown,Unbranded,400,200.0,200.0,0,0.0,3.0,0,1,In Stock,0.1131369986078342,True,False,400
Amul Unsalted Cooking Butter,Beverages,Unknown,Unbranded,500,238.0,245.0,2,7.0,3.0,0,6,In Stock,0.11175094916575347,True,False,500
The Whole Truth Dark Chocolate Peanut Butter - Creamy,Beverages,Unknown,Unbranded,325,174.0,235.0,25,61.0,3.0,0,6,In Stock,0.1452141490057235,True,False,325
The Laughing Cow Cheese Slices,Beverages,Unknown,Unbranded,200,155.0,155.0,0,0.0,3.0,0,2,In Stock,0.11881526901730352,True,False,200
Epigamia Almond Milk Unsweetened Dairy Free,Beverages,Unknown,Unbranded,1000,199.0,300.0,33,101.0,3.0,0,4,In Stock,0.15061385432256838,True,False,1
Go Cheese  Spread Plain,Beverages,Unknown,Unbranded,200,94.0,99.0,5,5.0,3.0,0,6,In Stock,0.13834366079636715,True,False,200
So Good Almond Milk - Natural Unsweetened,Beverages,Unknown,Unbranded,200,70.0,70.0,0,0.0,3.0,0,4,In Stock,0.14075652343296632,True,False,200
Amul Cheese Sauce Jalapeno,Beverages,Unknown,Unbranded,200,75.0,75.0,0,0.0,3.0,0,5,In Stock,0.13854466503826124,True,False,200
D'lecta Cream Cheese,Beverages,Unknown,Unbranded,150,161.0,169.0,4,8.0,3.0,0,4,In Stock,0.12265124016988228,True,False,150
Dlecta Natural Cheddar Slices,Beverages,Unknown,Unbranded,200,189.0,199.0,5,10.0,3.0,0,6,In Stock,0.12006805978700125,True,False,200
Suguna Heart- Omega3,Beverages,Unknown,Unbranded,348,62.0,72.0,13,10.0,3.0,0,4,In Stock,0.1636442077736885,True,False,6
Go Cheese Spread - Garlic,Beverages,Unknown,Unbranded,200,94.0,99.0,5,5.0,3.0,0,6,In Stock,0.13834366079636715,True,False,200
Go Pizza Cheese,Beverages,Unknown,Unbranded,200,133.0,140.0,5,7.0,3.0,0,6,In Stock,0.12862813520489466,True,False,200
RRO Cheddar Block Cheese,Beverages,Unknown,Unbranded,200,147.0,295.0,50,148.0,3.0,0,6,In Stock,0.18010041412991273,True,False,200
The Whole Truth Peanut Butter With Dates - Creamy No Sugar,Beverages,Unknown,Unbranded,325,194.0,215.0,9,21.0,3.0,0,6,In Stock,0.12402807789692585,True,False,325
Suguna Fit Egg,Beverages,Unknown,Unbranded,348,68.0,120.0,43,52.0,3.0,0,4,In Stock,0.20264015538305674,True,False,6
Pantai Coconut Cream,Beverages,Unknown,Unbranded,400,143.0,150.0,4,7.0,3.0,0,4,In Stock,0.12555803656713554,True,False,400
RRO Fresh Ricotta,Beverages,Unknown,Unbranded,200,137.0,275.0,50,138.0,3.0,0,6,In Stock,0.1826575324731398,True,False,200
Dlecta Cheese Cubes 2,Beverages,Unknown,Unbranded,200,137.0,145.0,5,8.0,3.0,0,6,In Stock,0.12786027273119788,True,False,200
